epoch_time,id,date_time,keyword,page
142398843191,4fd166768eb7c8105d6545f6,1986-10-23T00:00:00Z,"negative cash flow",10
142398843192,4fd1be218eb7c8105d6eb3cd,1994-05-19T00:00:00Z,"negative cash flow",10
142398843193,540f62c579881013877499ac,2014-09-09T16:25:15Z,"negative cash flow",10
142398844256,4fd3699e8eb7c8105d8bc379,2007-11-16T17:14:52Z,"negative cash flow",11
142398844257,4fd19ea68eb7c8105d6b1ffd,1990-11-27T00:00:00Z,"negative cash flow",11
142398844258,4fd19d738eb7c8105d6af65e,1991-03-27T00:00:00Z,"negative cash flow",11
142398844259,4fd206388eb7c8105d76efeb,1996-02-08T00:00:00Z,"negative cash flow",11
142398844260,4fd363ff8eb7c8105d8b2a7d,2005-12-13T18:01:44Z,"negative cash flow",11
142398844261,4fd3966b8eb7c8105d8cd9fc,2009-06-04T10:54:33Z,"negative cash flow",11
142398844261,4fd11baf8eb7c8105d5d75ca,1981-08-04T00:00:00Z,"negative cash flow",11
142398844262,4fd14f008eb7c8105d62f2f4,1985-07-30T00:00:00Z,"negative cash flow",11
142398844263,4fd1b4b98eb7c8105d6d98c6,1991-01-20T00:00:00Z,"negative cash flow",11
142398844264,4fd236298eb7c8105d7c7df7,2002-07-25T00:00:00Z,"negative cash flow",11
142398845332,4fd131f08eb7c8105d60001f,1983-08-24T00:00:00Z,"negative cash flow",12
142398845334,4fd11baf8eb7c8105d5d75ca,1981-08-04T00:00:00Z,"negative cash flow",12
142398845335,4fd21b968eb7c8105d79ab43,2002-05-22T00:00:00Z,"negative cash flow",12
142398845336,4fd29b008eb7c8105d87a561,2003-12-25T00:00:00Z,"negative cash flow",12
142398845337,4fd14f008eb7c8105d62f2f4,1985-07-30T00:00:00Z,"negative cash flow",12
142398845338,4fd392f38eb7c8105d8c5e16,2008-10-07T04:19:28Z,"negative cash flow",12
142398845339,4fd24a538eb7c8105d7e86dd,2005-03-13T00:00:00Z,"negative cash flow",12
142398845340,4fd24a4a8eb7c8105d7e81a1,2005-02-04T00:00:00Z,"negative cash flow",12
142398845341,4fd121d98eb7c8105d5e4468,1981-03-27T00:00:00Z,"negative cash flow",12
142398845342,4fd1c0738eb7c8105d6ef149,1995-09-25T00:00:00Z,"negative cash flow",12
142398846412,52f1aaff798810763ffa4211,2014-02-04T22:06:54Z,"negative cash flow",13
142398846413,4fd166cc8eb7c8105d6548c6,1987-02-26T00:00:00Z,"negative cash flow",13
142398846414,5471246d7988107046476d3e,2009-02-17T00:00:00Z,"negative cash flow",13
142398846415,4fd1e65c8eb7c8105d732406,1994-07-18T00:00:00Z,"negative cash flow",13
142398846416,4fd15f1b8eb7c8105d647af3,1985-10-01T00:00:00Z,"negative cash flow",13
142398846417,4fd398828eb7c8105d8d2ddf,2009-12-18T19:52:01Z,"negative cash flow",13
142398846418,4fd1c6668eb7c8105d6f7054,1995-01-27T00:00:00Z,"negative cash flow",13
142398846419,4fc473ad45c1498b0d9de815,1970-06-29T00:00:00Z,"negative cash flow",13
142398846420,4fd1bdbd8eb7c8105d6eac57,1993-11-30T00:00:00Z,"negative cash flow",13
142398846422,5388528a7988106fe1179ad7,2014-05-30T05:41:08Z,"negative cash flow",13
142398847488,4fd17e208eb7c8105d678844,1988-12-24T00:00:00Z,"negative cash flow",14
142398847489,4fd218748eb7c8105d7952b6,1998-05-17T00:00:00Z,"negative cash flow",14
142398847490,4fc42d7945c1498b0d96bcfd,1966-01-25T00:00:00Z,"negative cash flow",14
142398847491,4fc4722245c1498b0d9d866a,1970-12-11T00:00:00Z,"negative cash flow",14
142398847492,4fd393d58eb7c8105d8c80da,2009-02-27T10:55:38Z,"negative cash flow",14
142398847493,4fd1c9de8eb7c8105d6fd999,1991-04-26T00:00:00Z,"negative cash flow",14
142398847494,4fd24cae8eb7c8105d7ec61a,2005-08-20T00:00:00Z,"negative cash flow",14
142398847495,4fd20d4e8eb7c8105d77d239,2001-08-17T00:00:00Z,"negative cash flow",14
142398847496,4fd1231b8eb7c8105d5e6bba,1981-05-09T00:00:00Z,"negative cash flow",14
142398847497,4fd244a28eb7c8105d7df234,2001-04-01T00:00:00Z,"negative cash flow",14
142398848571,4fd1cd7a8eb7c8105d7048e0,1997-01-14T00:00:00Z,"negative cash flow",15
142398848572,4fd182cd8eb7c8105d68023c,1987-10-20T00:00:00Z,"negative cash flow",15
142398848574,4fd155528eb7c8105d638cfa,1984-11-15T00:00:00Z,"negative cash flow",15
142398848575,4fd20a738eb7c8105d77746b,2000-09-03T00:00:00Z,"negative cash flow",15
142398848577,4fd3966b8eb7c8105d8cda8d,2009-07-07T07:06:10Z,"negative cash flow",15
142398848578,52f325527988103d8de97649,2014-02-06T01:00:35Z,"negative cash flow",15
142398848579,4fd210b68eb7c8105d785680,1999-10-08T00:00:00Z,"negative cash flow",15
142398848580,4fc493d445c1498b0da6b3eb,1978-05-01T00:00:00Z,"negative cash flow",15
142398848582,4fc49cd945c1498b0da933ea,1978-03-24T00:00:00Z,"negative cash flow",15
142398848583,54548ec67988106136a8bb53,2009-07-31T00:00:00Z,"negative cash flow",15
142398849638,547d55a4798810275e384570,2014-12-02T00:58:05Z,"negative cash flow",16
142398849639,4fd19d798eb7c8105d6afa73,1991-01-24T00:00:00Z,"negative cash flow",16
142398849640,4fd134c48eb7c8105d6057e1,1982-02-24T00:00:00Z,"negative cash flow",16
142398849641,52fde6b3798810685018a4f9,2014-02-14T04:47:35Z,"negative cash flow",16
142398849642,541b74ef7988100a1c65fd70,2014-09-18T20:11:23Z,"negative cash flow",16
142398849643,4fd269ee8eb7c8105d821322,2002-06-11T00:00:00Z,"negative cash flow",16
142398849644,4fd168ff8eb7c8105d6588a4,1986-10-21T00:00:00Z,"negative cash flow",16
142398849645,536a76d07988107b99815848,2014-05-07T14:06:58Z,"negative cash flow",16
142398849646,4fc46ee845c1498b0d9c901b,1970-09-21T00:00:00Z,"negative cash flow",16
142398849647,4fd1963e8eb7c8105d6a36bc,1989-08-31T00:00:00Z,"negative cash flow",16
142398850709,4fd1ec488eb7c8105d73d42d,1995-10-15T00:00:00Z,"negative cash flow",17
142398850710,4fd1f4988eb7c8105d74da68,1994-10-28T00:00:00Z,"negative cash flow",17
142398850711,4fd177288eb7c8105d66d26e,1988-04-24T00:00:00Z,"negative cash flow",17
142398850712,4fd273278eb7c8105d83054d,2002-04-21T00:00:00Z,"negative cash flow",17
142398850713,54b1bcf8798810617c699f57,2006-09-16T00:00:00Z,"negative cash flow",17
142398850714,4fd1c3d38eb7c8105d6f321e,1990-12-29T00:00:00Z,"negative cash flow",17
142398850715,544a32a979881005a1ef4430,2014-10-24T07:00:54Z,"negative cash flow",17
142398850716,4fd137528eb7c8105d609ec8,1982-06-02T00:00:00Z,"negative cash flow",17
142398850717,4fd16a588eb7c8105d65a8e2,1987-05-28T00:00:00Z,"negative cash flow",17
142398850717,4fd2ab758eb7c8105d897d9d,2006-01-07T00:00:00Z,"negative cash flow",17
142398851799,4fd2207d8eb7c8105d7a4015,2003-01-20T00:00:00Z,"negative cash flow",18
142398851801,4fd26a4b8eb7c8105d821762,2002-06-16T00:00:00Z,"negative cash flow",18
142398851802,4fd135d28eb7c8105d606ca7,1984-05-09T00:00:00Z,"negative cash flow",18
142398851803,54a76a1179881073e8913bf5,2006-11-12T00:00:00Z,"negative cash flow",18
142398851805,4fc492ad45c1498b0da66caf,1975-06-02T00:00:00Z,"negative cash flow",18
142398851806,53a469a97988103d0e80afa3,2014-06-20T13:02:08Z,"negative cash flow",18
142398851807,541a7a9a79881037000b9677,2010-09-12T00:00:00Z,"negative cash flow",18
142398851808,4fd1cab08eb7c8105d6ff268,1995-02-28T00:00:00Z,"negative cash flow",18
142398851809,4fd15ac68eb7c8105d640949,1985-07-25T00:00:00Z,"negative cash flow",18
142398851810,4fd39d578eb7c8105d8de964,2010-11-17T11:46:39Z,"negative cash flow",18
142398852881,4fd1aadc8eb7c8105d6c8f96,1989-11-30T00:00:00Z,"negative cash flow",19
142398852882,4fd399298eb7c8105d8d4a46,2010-02-10T18:28:12Z,"negative cash flow",19
142398852884,4fd214718eb7c8105d78cb7a,2002-04-08T00:00:00Z,"negative cash flow",19
142398852886,4fd116378eb7c8105d5cd245,1980-12-22T00:00:00Z,"negative cash flow",19
142398852888,4fc48d0b45c1498b0da4e460,1975-08-07T00:00:00Z,"negative cash flow",19
142398852890,4fd1edd68eb7c8105d74010a,1996-11-17T00:00:00Z,"negative cash flow",19
142398852894,4fd208d58eb7c8105d773b12,1996-10-30T00:00:00Z,"negative cash flow",19
142398852895,548fc7c8798810619765ecf4,2007-03-06T00:00:00Z,"negative cash flow",19
142398852896,4fd1426b8eb7c8105d61b21f,1985-04-18T00:00:00Z,"negative cash flow",19
142398852899,4fc4860445c1498b0da30256,1975-04-17T00:00:00Z,"negative cash flow",19
142398853964,4fd1a5548eb7c8105d6be348,1993-04-05T00:00:00Z,"negative cash flow",20
142398853965,4fd11b388eb7c8105d5d68e1,1981-12-18T00:00:00Z,"negative cash flow",20
142398853966,4fd1d53f8eb7c8105d713672,1997-08-03T00:00:00Z,"negative cash flow",20
142398853967,4fd1d24b8eb7c8105d70d5c7,1993-10-26T00:00:00Z,"negative cash flow",20
142398853968,4fd174d28eb7c8105d669a3b,1986-11-27T00:00:00Z,"negative cash flow",20
142398853969,4fd1edd68eb7c8105d74010a,1996-11-17T00:00:00Z,"negative cash flow",20
142398853971,4fd3a2e28eb7c8105d8eb57b,2012-02-09T19:26:48Z,"negative cash flow",20
142398853972,548fc7c8798810619765ecf4,2007-03-06T00:00:00Z,"negative cash flow",20
142398853973,4fd1a3668eb7c8105d6baca0,1992-10-31T00:00:00Z,"negative cash flow",20
142398853974,4fd1d4968eb7c8105d712313,1992-02-23T00:00:00Z,"negative cash flow",20
142398855044,4fd21f108eb7c8105d7a20bd,1999-05-13T00:00:00Z,"negative cash flow",21
142398855045,4fd2a5da8eb7c8105d88d731,2005-01-21T00:00:00Z,"negative cash flow",21
142398855046,4fd15a4f8eb7c8105d63f93a,1986-05-22T00:00:00Z,"negative cash flow",21
142398855048,4fd14b738eb7c8105d629478,1984-09-14T00:00:00Z,"negative cash flow",21
142398855049,4fd3a3418eb7c8105d8ec504,2012-02-21T09:57:12Z,"negative cash flow",21
142398855050,4fd1958a8eb7c8105d6a1ec2,1988-10-26T00:00:00Z,"negative cash flow",21
142398855052,51409d26cf28d02e3d00012f,2013-03-06T00:00:00Z,"negative cash flow",21
142398855053,53c4e7c17988105a98f4a2a0,2014-07-15T04:32:22Z,"negative cash flow",21
142398855054,5136b48bcf28d009de003a94,2013-03-05T19:26:17Z,"negative cash flow",21
142398855055,50df493500315214fbb81a81,2012-12-29T14:41:12Z,"negative cash flow",21
142398856154,4fd3939e8eb7c8105d8c77d5,2009-01-28T19:52:39Z,"negative cash flow",22
142398856154,516dac85fdc59276ee000d7c,2013-04-17T00:00:00Z,"negative cash flow",22
142398856156,4fd18ba08eb7c8105d68e6da,1988-01-25T00:00:00Z,"negative cash flow",22
142398856157,50df493500315214fbb81a81,2012-12-29T14:41:12Z,"negative cash flow",22
142398856158,4fd1aa478eb7c8105d6c80b6,1989-10-06T00:00:00Z,"negative cash flow",22
142398856159,4fd20bea8eb7c8105d77aafc,1998-03-15T00:00:00Z,"negative cash flow",22
142398856160,4fd1f20f8eb7c8105d749231,1996-06-13T00:00:00Z,"negative cash flow",22
142398856161,4fd223d28eb7c8105d7a9b18,1999-01-27T00:00:00Z,"negative cash flow",22
142398856162,4fd1d9218eb7c8105d71892e,1992-04-05T00:00:00Z,"negative cash flow",22
142398856163,4fd190908eb7c8105d697d5b,1990-02-23T00:00:00Z,"negative cash flow",22
142398857237,4fd2335f8eb7c8105d7c3f9d,2002-01-20T00:00:00Z,"negative cash flow",23
142398857238,4fd26aaf8eb7c8105d8221db,2006-03-18T00:00:00Z,"negative cash flow",23
142398857239,4fd1baf08eb7c8105d6e5525,1990-07-24T00:00:00Z,"negative cash flow",23
142398857240,4fd2486f8eb7c8105d7e4935,2005-05-13T00:00:00Z,"negative cash flow",23
142398857241,4fd1d2028eb7c8105d70d0f6,1991-07-25T00:00:00Z,"negative cash flow",23
142398857242,4fd1bdb58eb7c8105d6ea6a8,1993-12-20T00:00:00Z,"negative cash flow",23
142398857243,4fd39e188eb7c8105d8e0382,2010-12-15T07:37:37Z,"negative cash flow",23
142398857244,4fd231c28eb7c8105d7c1477,2003-10-17T00:00:00Z,"negative cash flow",23
142398857245,4fd207718eb7c8105d77154d,2000-05-14T00:00:00Z,"negative cash flow",23
142398857246,4fd1e5ad8eb7c8105d730f85,1993-03-16T00:00:00Z,"negative cash flow",23
142398858306,4fd169ba8eb7c8105d659d9d,1987-05-16T00:00:00Z,"negative cash flow",24
142398858307,4fd369088eb7c8105d8baf80,2007-09-14T07:46:40Z,"negative cash flow",24
142398858308,5409ee237988101836d963a7,2011-01-20T00:00:00Z,"negative cash flow",24
142398858310,4fd24ead8eb7c8105d7f0f59,2001-01-28T00:00:00Z,"negative cash flow",24
142398858311,546911b77988101de50ec33d,2014-11-16T16:03:53Z,"negative cash flow",24
142398858312,542467e179881017ba4e824e,2010-01-05T00:00:00Z,"negative cash flow",24
142398858314,4fd196848eb7c8105d6a3e60,1990-07-15T00:00:00Z,"negative cash flow",24
142398858315,4fd1ea8b8eb7c8105d73a617,1994-01-17T00:00:00Z,"negative cash flow",24
142398858316,4fd134088eb7c8105d603dd6,1983-04-07T00:00:00Z,"negative cash flow",24
142398858317,4fd392c88eb7c8105d8c595a,2008-11-14T19:20:29Z,"negative cash flow",24
142398859388,4fd214718eb7c8105d78cb83,2002-02-05T00:00:00Z,"negative cash flow",25
142398859389,4fd135dd8eb7c8105d6074ff,1984-03-26T00:00:00Z,"negative cash flow",25
142398859391,4fd1acc28eb7c8105d6cc9b3,1991-09-19T00:00:00Z,"negative cash flow",25
142398859394,4fd230358eb7c8105d7be7ba,2000-03-08T00:00:00Z,"negative cash flow",25
142398859396,528c017b798810580484e81f,2013-11-19T07:00:11Z,"negative cash flow",25
142398859398,4fd12e6e8eb7c8105d5fa16c,1983-07-04T00:00:00Z,"negative cash flow",25
142398859400,544383057988103ffb145878,2010-03-04T00:00:00Z,"negative cash flow",25
142398859402,4fd1b74d8eb7c8105d6de063,1992-10-28T00:00:00Z,"negative cash flow",25
142398859403,4fd11c688eb7c8105d5d981e,1982-03-01T00:00:00Z,"negative cash flow",25
142398859404,4fd1b9ee8eb7c8105d6e2de2,1990-07-25T00:00:00Z,"negative cash flow",25
142398860471,4fd1b9ee8eb7c8105d6e2de2,1990-07-25T00:00:00Z,"negative cash flow",26
142398860473,4fd36b768eb7c8105d8c03ff,2008-05-30T07:58:29Z,"negative cash flow",26
142398860474,5481d2937988103739e189d4,2008-05-30T00:00:00Z,"negative cash flow",26
142398860475,4fd19f7e8eb7c8105d6b33cd,1990-05-21T00:00:00Z,"negative cash flow",26
142398860476,4fd1ecea8eb7c8105d73eaf9,1996-01-25T00:00:00Z,"negative cash flow",26
142398860477,4fd1ba358eb7c8105d6e3b7e,1992-11-03T00:00:00Z,"negative cash flow",26
142398860478,538f42ac79881020af4fb2ed,2014-06-04T12:00:03Z,"negative cash flow",26
142398860479,4fd163a18eb7c8105d64fc67,1986-06-01T00:00:00Z,"negative cash flow",26
142398860480,53328ea179881076e8600922,2014-03-26T04:23:00Z,"negative cash flow",26
142398860482,5331efb379881076e860077a,2014-03-25T17:02:41Z,"negative cash flow",26
142398861540,4fd16dfa8eb7c8105d660c82,1987-06-30T00:00:00Z,"negative cash flow",27
142398861541,4fd10fe28eb7c8105d5c4c4d,1980-11-01T00:00:00Z,"negative cash flow",27
142398861542,53db7c5f79881078147ddfe8,2014-08-01T07:36:29Z,"negative cash flow",27
142398861543,4fd3990b8eb7c8105d8d451f,2010-01-05T04:17:30Z,"negative cash flow",27
142398861544,5489d2b37988102fcc12f81e,2007-05-09T00:00:00Z,"negative cash flow",27
142398861546,4fd175c48eb7c8105d66ac0d,1988-01-04T00:00:00Z,"negative cash flow",27
142398861547,4fc495b845c1498b0da740f0,1976-10-08T00:00:00Z,"negative cash flow",27
142398861548,53209fe379881001a9c53e9f,2014-03-12T13:53:24Z,"negative cash flow",27
142398861549,4fd2a64d8eb7c8105d88e557,2005-04-09T00:00:00Z,"negative cash flow",27
142398861550,4fc495f845c1498b0da75721,1975-01-27T00:00:00Z,"negative cash flow",27
142398862608,4fc47a8b45c1498b0d9fe5b2,1971-01-05T00:00:00Z,"negative cash flow",28
142398862609,4fc4730445c1498b0d9dc79a,1970-10-06T00:00:00Z,"negative cash flow",28
142398862610,4fd1374b8eb7c8105d6098fc,1982-06-25T00:00:00Z,"negative cash flow",28
142398862611,53594b977988102b608f3588,2014-04-24T13:34:01Z,"negative cash flow",28
142398862612,53020b7e7988102e37cb4d51,2014-02-17T08:14:39Z,"negative cash flow",28
142398862613,4fc4950b45c1498b0da710c4,1976-02-12T00:00:00Z,"negative cash flow",28
142398862614,4fc4793045c1498b0d9f7e02,1971-05-02T00:00:00Z,"negative cash flow",28
142398862615,4fd1add88eb7c8105d6ce5cc,1994-02-08T00:00:00Z,"negative cash flow",28
142398862616,4fd22d058eb7c8105d7b9922,1999-10-10T00:00:00Z,"negative cash flow",28
142398862617,4fd1120d8eb7c8105d5c93ad,1981-09-17T00:00:00Z,"negative cash flow",28
142398863681,53a14b947988104e484b6341,2014-06-19T00:00:00Z,"negative cash flow",29
142398863683,54822a4d798810135513ff11,2008-06-11T00:00:00Z,"negative cash flow",29
142398863683,4fc4799745c1498b0d9f98ae,1971-03-15T00:00:00Z,"negative cash flow",29
142398863684,4fd20d878eb7c8105d77e127,1999-01-11T00:00:00Z,"negative cash flow",29
142398863685,52bb683a7988104642700fd5,2013-12-26T00:00:00Z,"negative cash flow",29
142398863686,5479cd357988105199669507,2008-11-06T00:00:00Z,"negative cash flow",29
142398863687,4fd15a4a8eb7c8105d63f583,1986-04-01T00:00:00Z,"negative cash flow",29
142398863688,4fd22d058eb7c8105d7b9922,1999-10-10T00:00:00Z,"negative cash flow",29
142398863689,4fd10cda8eb7c8105d5c0ac7,1981-02-10T00:00:00Z,"negative cash flow",29
142398863690,4fc4a41b45c1498b0dab21e9,1980-12-22T00:00:00Z,"negative cash flow",29
142398864754,51fad7f079881007d5900f7d,2013-08-01T17:42:30Z,"negative cash flow",30
142398864755,4fd3a4798eb7c8105d8ef03b,2012-04-27T11:10:42Z,"negative cash flow",30
142398864756,4fd1ffed8eb7c8105d7625ee,1995-05-18T00:00:00Z,"negative cash flow",30
142398864758,4fd20d878eb7c8105d77e127,1999-01-11T00:00:00Z,"negative cash flow",30
142398864759,52bb683a7988104642700fd5,2013-12-26T00:00:00Z,"negative cash flow",30
142398864760,5479cd357988105199669507,2008-11-06T00:00:00Z,"negative cash flow",30
142398864762,4fd15a4a8eb7c8105d63f583,1986-04-01T00:00:00Z,"negative cash flow",30
142398864763,535614ec7988105d06ab8505,2014-04-22T03:03:35Z,"negative cash flow",30
142398864764,4fd398838eb7c8105d8d2ee1,2009-11-16T17:42:55Z,"negative cash flow",30
142398864765,4fd1874d8eb7c8105d686921,1987-07-16T00:00:00Z,"negative cash flow",30
142398865828,4fd2855b8eb7c8105d85598f,2010-11-18T00:00:00Z,"negative cash flow",31
142398865829,4fd13c6c8eb7c8105d612976,1983-11-03T00:00:00Z,"negative cash flow",31
142398865830,4fd160d38eb7c8105d64ab1a,1986-02-12T00:00:00Z,"negative cash flow",31
142398865832,4fd27e7d8eb7c8105d84739e,2004-06-10T00:00:00Z,"negative cash flow",31
142398865833,535aa4ef7988101c2160501e,2014-04-25T14:08:53Z,"negative cash flow",31
142398865835,54513315798810408ddfb90b,2014-10-29T14:31:25Z,"negative cash flow",31
142398865836,5432b18d79881022ecb7ea28,2014-10-06T11:11:50Z,"negative cash flow",31
142398865837,541799af79881018c378fac6,2010-06-18T00:00:00Z,"negative cash flow",31
142398865838,53d226a5798810789fc6bff1,2014-07-25T05:40:27Z,"negative cash flow",31
142398865839,4fd17c818eb7c8105d675d79,1988-11-17T00:00:00Z,"negative cash flow",31
142398866892,54513315798810408ddfb90b,2014-10-29T14:31:25Z,"negative cash flow",32
142398866894,5432b18d79881022ecb7ea28,2014-10-06T11:11:50Z,"negative cash flow",32
142398866895,53d226a5798810789fc6bff1,2014-07-25T05:40:27Z,"negative cash flow",32
142398866896,4fd17c818eb7c8105d675d79,1988-11-17T00:00:00Z,"negative cash flow",32
142398866897,541799af79881018c378fac6,2010-06-18T00:00:00Z,"negative cash flow",32
142398866898,4fd2105e8eb7c8105d7845b6,2001-03-19T00:00:00Z,"negative cash flow",32
142398866899,538cf19d798810066d972d0e,2014-06-02T17:50:03Z,"negative cash flow",32
142398866900,4fd199158eb7c8105d6a8e8f,1990-12-24T00:00:00Z,"negative cash flow",32
142398866901,4fd1a07e8eb7c8105d6b5358,1988-12-19T00:00:00Z,"negative cash flow",32
142398866902,4fd2314f8eb7c8105d7c07c9,2003-10-19T00:00:00Z,"negative cash flow",32
142398867968,4fd1a07e8eb7c8105d6b5358,1988-12-19T00:00:00Z,"negative cash flow",33
142398867969,4fd13de98eb7c8105d614e27,1984-08-25T00:00:00Z,"negative cash flow",33
142398867970,4fd234688eb7c8105d7c53ec,2003-12-16T00:00:00Z,"negative cash flow",33
142398867971,4fd17f348eb7c8105d679f20,1988-05-02T00:00:00Z,"negative cash flow",33
142398867972,4fd1e1e08eb7c8105d72a476,1994-02-25T00:00:00Z,"negative cash flow",33
142398867973,4fd3940f8eb7c8105d8c8a81,2009-03-18T16:54:17Z,"negative cash flow",33
142398867974,4fd1cc0c8eb7c8105d70223d,1993-08-08T00:00:00Z,"negative cash flow",33
142398867975,4fc4a6b845c1498b0dabda10,1979-08-26T00:00:00Z,"negative cash flow",33
142398867976,4fc47a8b45c1498b0d9fe4c5,1972-07-22T00:00:00Z,"negative cash flow",33
142398867977,4fc48df745c1498b0da52380,1974-11-21T00:00:00Z,"negative cash flow",33
142398869089,4fd1781a8eb7c8105d66ecf0,1987-02-12T00:00:00Z,"negative cash flow",34
142398869091,54b052277988100e21965255,2006-07-25T00:00:00Z,"negative cash flow",34
142398869092,4fc21ae445c1498b0d6026ac,1940-06-19T00:00:00Z,"negative cash flow",34
142398869093,545b0b907988106e4390c1e5,2009-12-31T00:00:00Z,"negative cash flow",34
142398869094,4fc4858145c1498b0da2d82a,1972-01-09T00:00:00Z,"negative cash flow",34
142398869095,5410bab179881060c5af85e4,2014-09-10T16:49:36Z,"negative cash flow",34
142398869096,53842e7879881002822dbe57,2014-05-27T02:16:26Z,"negative cash flow",34
142398869097,4fd395698eb7c8105d8cb22f,2009-04-03T15:20:33Z,"negative cash flow",34
142398869098,54b4052b798810566ec18dd7,2006-05-20T00:00:00Z,"negative cash flow",34
142398869099,4fd1aefa8eb7c8105d6ceeaf,1990-04-26T00:00:00Z,"negative cash flow",34
142398870166,4fd1aefa8eb7c8105d6ceeaf,1990-04-26T00:00:00Z,"negative cash flow",35
142398870167,4fd1d9b88eb7c8105d7199c0,1996-01-04T00:00:00Z,"negative cash flow",35
142398870168,54247f3b79881017ba4e846a,2014-09-25T16:45:50Z,"negative cash flow",35
142398870169,4fd23af58eb7c8105d7cf7f6,2002-12-24T00:00:00Z,"negative cash flow",35
142398870170,54b4052b798810566ec18dd7,2006-05-20T00:00:00Z,"negative cash flow",35
142398870171,4fd39ed98eb7c8105d8e2118,2011-02-11T09:20:33Z,"negative cash flow",35
142398870172,5444b4827988107628771e3b,2010-04-04T00:00:00Z,"negative cash flow",35
142398870173,4fd1b79e8eb7c8105d6de94c,1992-10-09T00:00:00Z,"negative cash flow",35
142398870174,4fc48a3945c1498b0da42cdd,1975-04-23T00:00:00Z,"negative cash flow",35
142398870175,4fd2509a8eb7c8105d7f42ac,2006-04-01T00:00:00Z,"negative cash flow",35
142398871231,4fd14cf88eb7c8105d62c2fc,1985-04-23T00:00:00Z,"negative cash flow",36
142398871307,4fc42bf045c1498b0d9649e0,1965-08-13T00:00:00Z,"negative cash flow",36
142398871312,4fd367688eb7c8105d8b77c4,2007-02-15T10:01:08Z,"negative cash flow",36
142398871315,4fd1a63f8eb7c8105d6c0157,1989-06-21T00:00:00Z,"negative cash flow",36
142398871316,5283cca27988100165cf5776,2013-11-13T14:00:53Z,"negative cash flow",36
142398871317,4fd23e5d8eb7c8105d7d5277,2004-08-03T00:00:00Z,"negative cash flow",36
142398871320,4fd231158eb7c8105d7c057c,1999-11-03T00:00:00Z,"negative cash flow",36
142398871323,4fd148708eb7c8105d624c20,1985-11-01T00:00:00Z,"negative cash flow",36
142398871325,4fc47b7f45c1498b0da0289e,1971-08-06T00:00:00Z,"negative cash flow",36
142398871327,4fc4939e45c1498b0da6ac50,1976-08-03T00:00:00Z,"negative cash flow",36
142398872407,5.47179407988107e+23,2009-02-27T00:00:00Z,"negative cash flow",37
142398872408,547e25c97988107cec11b09e,2008-02-20T00:00:00Z,"negative cash flow",37
142398872409,4fd2659e8eb7c8105d81a034,2002-05-26T00:00:00Z,"negative cash flow",37
142398872411,4fd392378eb7c8105d8c42cf,2008-10-09T07:08:18Z,"negative cash flow",37
142398872412,4fc48a7b45c1498b0da445ff,1975-06-25T00:00:00Z,"negative cash flow",37
142398872413,5478c76b7988105199667ec5,2008-10-09T00:00:00Z,"negative cash flow",37
142398872414,5396928e79881005f8863a1a,2014-06-10T01:06:25Z,"negative cash flow",37
142398872415,4fd18c9b8eb7c8105d68ff10,1988-06-19T00:00:00Z,"negative cash flow",37
142398872416,4fd1b9188eb7c8105d6e1631,1994-12-30T00:00:00Z,"negative cash flow",37
142398872417,4fc4876e45c1498b0da362ac,1974-02-22T00:00:00Z,"negative cash flow",37
142398873472,4fd1df1d8eb7c8105d724115,1992-10-18T00:00:00Z,"negative cash flow",38
142398873473,546c3e8d798810400cefe88d,2014-11-19T01:50:05Z,"negative cash flow",38
142398873474,50d4769d00315214fbb80aa4,2012-12-22T00:00:00Z,"negative cash flow",38
142398873475,4fd161c08eb7c8105d64c72e,1986-03-08T00:00:00Z,"negative cash flow",38
142398873477,5373d0c2798810753d089302,2014-05-14T03:34:35Z,"negative cash flow",38
142398873478,52d587d8798810799bd55472,2014-01-14T13:52:30Z,"negative cash flow",38
142398873480,54507fc97988107738c7d645,2014-10-29T01:47:55Z,"negative cash flow",38
142398873481,4fc49bba45c1498b0da8db7b,1978-12-13T00:00:00Z,"negative cash flow",38
142398873482,4fd191b48eb7c8105d69a125,1990-01-14T00:00:00Z,"negative cash flow",38
142398873483,536bf196798810204eca33b2,2014-05-08T17:04:16Z,"negative cash flow",38
142398874548,4fd1acc48eb7c8105d6ccb55,1991-10-15T00:00:00Z,"negative cash flow",39
142398874549,4fd243318eb7c8105d7dcc74,2003-05-11T00:00:00Z,"negative cash flow",39
142398874550,4fd394678eb7c8105d8c963f,2009-03-06T07:19:40Z,"negative cash flow",39
142398874551,4fd169ff8eb7c8105d65a332,1986-01-02T00:00:00Z,"negative cash flow",39
142398874552,4fc49f9145c1498b0da9f542,1979-04-17T00:00:00Z,"negative cash flow",39
142398874553,5476bb9e7988103571030047,2008-08-15T00:00:00Z,"negative cash flow",39
142398874554,4fd216ab8eb7c8105d79159c,1998-10-04T00:00:00Z,"negative cash flow",39
142398874555,4fd2b79f8eb7c8105d8ad13e,2010-12-16T00:00:00Z,"negative cash flow",39
142398874556,4fd11f1c8eb7c8105d5dee12,1982-03-31T00:00:00Z,"negative cash flow",39
142398874558,540fa96c7988101387749e98,2011-07-17T00:00:00Z,"negative cash flow",39
142398875629,4fc49f1c45c1498b0da9d8ac,1979-08-08T00:00:00Z,"negative cash flow",40
